date	away_team	home_team	strike	yes_price	trade_time	has_10am_price
2026-03-28	Cleveland Guardians	Seattle Mariners	8.5	0.35	2026-03-28T15:06:37.157121Z	True
2026-03-28	Cleveland Guardians	Seattle Mariners	9.5	0.27	2026-03-28T14:24:39.243615Z	True
2026-03-28	Cleveland Guardians	Seattle Mariners	10.5	0.21	2026-03-28T16:10:22.236299Z	True
2026-03-28	Cleveland Guardians	Seattle Mariners	11.5	0.15	2026-03-28T16:14:27.868877Z	True
2026-03-28	Colorado Rockies	Miami Marlins	1.5	0.97	2026-03-28T08:38:05.652472Z	True
2026-03-28	Colorado Rockies	Miami Marlins	2.5	0.94	2026-03-28T10:43:03.256264Z	True
2026-03-28	Colorado Rockies	Miami Marlins	3.5	0.87	2026-03-28T13:25:43.954533Z	True
2026-03-28	Colorado Rockies	Miami Marlins	4.5	0.79	2026-03-28T13:09:45.351714Z	True
2026-03-28	Colorado Rockies	Miami Marlins	5.5	0.68	2026-03-28T13:15:36.917772Z	True
2026-03-28	Colorado Rockies	Miami Marlins	6.5	0.59	2026-03-28T14:55:00.762821Z	True
2026-03-28	Colorado Rockies	Miami Marlins	7.5	0.47	2026-03-28T16:40:46.781107Z	True
2026-03-28	Colorado Rockies	Miami Marlins	8.5	0.39	2026-03-28T15:15:02.446495Z	True
2026-03-28	Colorado Rockies	Miami Marlins	9.5	0.3	2026-03-28T14:24:40.395662Z	True
2026-03-28	Colorado Rockies	Miami Marlins	10.5	0.25	2026-03-28T14:24:59.852494Z	True
2026-03-28	Colorado Rockies	Miami Marlins	11.5	0.17	2026-03-28T05:07:22.419045Z	True
2026-03-28	Detroit Tigers	San Diego Padres	2.5	0.95	2026-03-28T10:38:27.594584Z	True
2026-03-28	Detroit Tigers	San Diego Padres	3.5	0.92	2026-03-28T05:28:51.977297Z	True
2026-03-28	Detroit Tigers	San Diego Padres	4.5	0.86	2026-03-28T15:58:06.037727Z	True
2026-03-28	Detroit Tigers	San Diego Padres	5.5	0.75	2026-03-28T05:29:43.736066Z	True
2026-03-28	Detroit Tigers	San Diego Padres	6.5			False
2026-03-28	Detroit Tigers	San Diego Padres	7.5	0.56	2026-03-28T16:54:20.830332Z	True
2026-03-28	Detroit Tigers	San Diego Padres	8.5	0.47	2026-03-28T16:54:57.210705Z	True
2026-03-28	Detroit Tigers	San Diego Padres	9.5	0.37	2026-03-28T05:17:28.561218Z	True
2026-03-28	Detroit Tigers	San Diego Padres	10.5			False
2026-03-28	Detroit Tigers	San Diego Padres	11.5			False
2026-03-28	Detroit Tigers	San Diego Padres	12.5	0.16	2026-03-28T14:44:08.169429Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	2.5	0.88	2026-03-28T14:39:43.702198Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	3.5	0.87	2026-03-28T05:28:16.381124Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	4.5	0.83	2026-03-28T13:27:30.585656Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	5.5			False
2026-03-28	Kansas City Royals	Atlanta Braves	6.5	0.68	2026-03-28T11:12:01.293238Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	7.5	0.57	2026-03-28T16:32:06.521553Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	8.5	0.49	2026-03-28T16:50:40.796783Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	9.5	0.39	2026-03-28T15:44:07.18155Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	10.5	0.33	2026-03-28T14:09:12.631606Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	11.5	0.22	2026-03-28T13:23:39.741865Z	True
2026-03-28	Kansas City Royals	Atlanta Braves	12.5	0.17	2026-03-27T23:02:16.560291Z	True
2026-03-28	Los Angeles Angels	Houston Astros	2.5	0.97	2026-03-28T16:48:07.405585Z	True
2026-03-28	Los Angeles Angels	Houston Astros	3.5	0.92	2026-03-28T16:35:18.041721Z	True
2026-03-28	Los Angeles Angels	Houston Astros	4.5	0.88	2026-03-28T16:48:05.752766Z	True
2026-03-28	Los Angeles Angels	Houston Astros	5.5	0.81	2026-03-28T13:26:16.29962Z	True
2026-03-28	Los Angeles Angels	Houston Astros	6.5	0.7	2026-03-28T04:57:04.563993Z	True
2026-03-28	Los Angeles Angels	Houston Astros	7.5	0.63	2026-03-28T15:26:04.642313Z	True
2026-03-28	Los Angeles Angels	Houston Astros	8.5	0.53	2026-03-28T16:49:07.940313Z	True
2026-03-28	Los Angeles Angels	Houston Astros	9.5	0.43	2026-03-28T14:12:46.38514Z	True
2026-03-28	Los Angeles Angels	Houston Astros	10.5	0.35	2026-03-28T16:39:00.789099Z	True
2026-03-28	Los Angeles Angels	Houston Astros	11.5	0.25	2026-03-28T14:46:47.663414Z	True
2026-03-28	Los Angeles Angels	Houston Astros	12.5	0.27	2026-03-27T22:55:56.303844Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	1.5	0.96	2026-03-28T10:40:01.253335Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	2.5	0.95	2026-03-28T11:26:38.782314Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	3.5	0.86	2026-03-28T14:09:49.347798Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	4.5	0.82	2026-03-28T14:25:08.164722Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	5.5	0.7	2026-03-28T15:51:41.462811Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	6.5	0.63	2026-03-28T16:42:08.610015Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	7.5	0.51	2026-03-28T16:55:00.413422Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	8.5	0.42	2026-03-28T16:54:16.562997Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	9.5			False
2026-03-28	Minnesota Twins	Baltimore Orioles	10.5	0.26	2026-03-28T16:46:14.456182Z	True
2026-03-28	Minnesota Twins	Baltimore Orioles	11.5	0.18	2026-03-28T02:29:04.340693Z	True
2026-03-28	New York Yankees	San Francisco Giants	2.5	0.96	2026-03-28T16:44:00.754005Z	True
2026-03-28	New York Yankees	San Francisco Giants	3.5	0.89	2026-03-28T02:14:01.770585Z	True
2026-03-28	New York Yankees	San Francisco Giants	4.5	0.87	2026-03-28T13:27:09.439695Z	True
2026-03-28	New York Yankees	San Francisco Giants	5.5	0.76	2026-03-28T11:15:14.379384Z	True
2026-03-28	New York Yankees	San Francisco Giants	6.5	0.67	2026-03-28T05:13:27.067116Z	True
2026-03-28	New York Yankees	San Francisco Giants	7.5	0.59	2026-03-28T16:54:45.961514Z	True
2026-03-28	New York Yankees	San Francisco Giants	8.5	0.49	2026-03-28T16:48:04.609566Z	True
2026-03-28	New York Yankees	San Francisco Giants	9.5	0.39	2026-03-28T15:19:35.920768Z	True
2026-03-28	New York Yankees	San Francisco Giants	10.5	0.3	2026-03-28T07:11:08.789078Z	True
2026-03-28	New York Yankees	San Francisco Giants	11.5			False
2026-03-28	New York Yankees	San Francisco Giants	12.5	0.18	2026-03-27T23:01:58.571522Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	1.5	0.97	2026-03-28T16:50:58.962341Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	2.5	0.88	2026-03-27T23:56:53.093288Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	3.5	0.89	2026-03-28T16:18:54.017611Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	4.5	0.82	2026-03-28T13:24:43.525895Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	5.5	0.7	2026-03-28T16:58:15.046319Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	6.5	0.6	2026-03-28T16:56:56.916852Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	7.5	0.49	2026-03-28T16:58:49.4895Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	8.5	0.41	2026-03-28T16:51:04.50246Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	9.5			False
2026-03-28	Pittsburgh Pirates	New York Mets	10.5	0.26	2026-03-28T11:58:30.374479Z	True
2026-03-28	Pittsburgh Pirates	New York Mets	11.5	0.19	2026-03-28T16:25:35.466087Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	1.5	0.99	2026-03-28T16:45:06.282598Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	2.5	0.95	2026-03-28T16:53:34.082378Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	3.5	0.86	2026-03-28T14:09:03.290549Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	4.5	0.8	2026-03-28T15:33:19.487069Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	5.5	0.68	2026-03-28T16:54:57.961683Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	6.5	0.61	2026-03-28T16:52:44.819529Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	7.5	0.49	2026-03-28T16:58:34.286632Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	8.5	0.4	2026-03-28T16:58:47.519707Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	9.5	0.29	2026-03-28T16:50:06.099947Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	10.5	0.24	2026-03-28T15:20:32.295243Z	True
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	11.5	0.18	2026-03-28T16:34:51.681678Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	1.5	0.97	2026-03-28T16:45:41.633408Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	2.5	0.95	2026-03-28T16:46:58.023216Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	3.5	0.87	2026-03-28T16:11:07.060143Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	4.5	0.83	2026-03-28T16:17:17.446555Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	5.5	0.7	2026-03-28T16:27:26.236571Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	6.5	0.62	2026-03-28T16:55:29.712078Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	7.5	0.51	2026-03-28T16:57:10.211765Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	8.5	0.42	2026-03-28T16:46:02.520121Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	9.5	0.27	2026-03-28T16:06:50.888171Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	10.5	0.24	2026-03-28T16:35:34.096688Z	True
2026-03-28	Texas Rangers	Philadelphia Phillies	11.5	0.18	2026-03-28T16:27:09.945943Z	True
2026-03-28	Washington Nationals	Chicago Cubs	3.5	0.94	2026-03-28T06:13:47.902272Z	True
2026-03-28	Washington Nationals	Chicago Cubs	4.5	0.89	2026-03-28T15:47:44.058937Z	True
2026-03-28	Washington Nationals	Chicago Cubs	5.5	0.79	2026-03-28T16:28:36.520941Z	True
2026-03-28	Washington Nationals	Chicago Cubs	6.5	0.7	2026-03-28T16:54:43.255397Z	True
2026-03-28	Washington Nationals	Chicago Cubs	7.5	0.61	2026-03-28T16:41:15.801236Z	True
2026-03-28	Washington Nationals	Chicago Cubs	8.5	0.52	2026-03-28T16:59:55.891698Z	True
2026-03-28	Washington Nationals	Chicago Cubs	9.5	0.42	2026-03-28T16:54:18.208917Z	True
2026-03-28	Washington Nationals	Chicago Cubs	10.5	0.35	2026-03-28T15:55:18.632404Z	True
2026-03-28	Washington Nationals	Chicago Cubs	11.5	0.28	2026-03-28T07:04:40.944899Z	True
2026-03-28	Washington Nationals	Chicago Cubs	12.5	0.2	2026-03-28T14:40:58.171339Z	True
2026-03-28	Washington Nationals	Chicago Cubs	13.5	0.16	2026-03-28T16:24:38.779576Z	True
2026-03-29	Athletics	Toronto Blue Jays	2.5	0.97	2026-03-29T04:32:08.759687Z	True
2026-03-29	Athletics	Toronto Blue Jays	3.5	0.93	2026-03-29T15:02:23.685932Z	True
2026-03-29	Athletics	Toronto Blue Jays	4.5	0.89	2026-03-29T15:41:01.46992Z	True
2026-03-29	Athletics	Toronto Blue Jays	5.5	0.8	2026-03-29T16:43:25.733052Z	True
2026-03-29	Athletics	Toronto Blue Jays	6.5	0.74	2026-03-29T16:19:03.559549Z	True
2026-03-29	Athletics	Toronto Blue Jays	7.5	0.62	2026-03-29T16:30:43.391541Z	True
2026-03-29	Athletics	Toronto Blue Jays	8.5	0.54	2026-03-29T16:58:38.872698Z	True
2026-03-29	Athletics	Toronto Blue Jays	9.5	0.42	2026-03-29T16:54:17.61761Z	True
2026-03-29	Athletics	Toronto Blue Jays	10.5	0.35	2026-03-29T16:52:51.520483Z	True
2026-03-29	Athletics	Toronto Blue Jays	11.5	0.27	2026-03-29T15:29:47.239636Z	True
2026-03-29	Athletics	Toronto Blue Jays	12.5	0.2	2026-03-29T16:51:42.98494Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	2.5	0.96	2026-03-29T16:55:55.278616Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	3.5	0.92	2026-03-29T15:28:01.109478Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	4.5	0.86	2026-03-29T16:35:31.55315Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	5.5	0.78	2026-03-29T16:17:04.728207Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	6.5	0.7	2026-03-29T16:28:19.696749Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	7.5	0.57	2026-03-29T16:25:04.854134Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	8.5	0.51	2026-03-29T16:59:22.065297Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	9.5	0.39	2026-03-29T16:35:04.284277Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	10.5	0.32	2026-03-29T16:31:52.022098Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	11.5	0.26	2026-03-29T14:22:51.424573Z	True
2026-03-29	Boston Red Sox	Cincinnati Reds	12.5	0.19	2026-03-29T15:58:52.354107Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	2.5	0.95	2026-03-29T05:24:27.780751Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	3.5	0.89	2026-03-29T04:25:52.973963Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	4.5	0.82	2026-03-29T16:52:08.459953Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	5.5	0.71	2026-03-29T15:12:23.006179Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	6.5	0.64	2026-03-29T16:22:52.434593Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	7.5	0.52	2026-03-29T16:58:10.246896Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	8.5	0.44	2026-03-29T16:08:12.180189Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	9.5	0.32	2026-03-29T16:17:42.806307Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	10.5			False
2026-03-29	Chicago White Sox	Milwaukee Brewers	11.5	0.18	2026-03-29T03:32:19.045873Z	True
2026-03-29	Chicago White Sox	Milwaukee Brewers	12.5	0.14	2026-03-29T13:42:35.488826Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	1.5	0.97	2026-03-29T08:48:46.402977Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	2.5	0.96	2026-03-29T15:02:46.617154Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	3.5	0.87	2026-03-29T15:48:19.949119Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	4.5	0.83	2026-03-29T06:17:32.985526Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	5.5	0.72	2026-03-29T16:52:54.652151Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	6.5	0.64	2026-03-29T16:44:58.054217Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	7.5	0.52	2026-03-29T16:49:49.786714Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	8.5	0.42	2026-03-29T16:36:58.787121Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	9.5	0.33	2026-03-29T13:41:02.476986Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	10.5	0.27	2026-03-29T06:17:33.16886Z	True
2026-03-29	Cleveland Guardians	Seattle Mariners	11.5			False
2026-03-29	Colorado Rockies	Miami Marlins	1.5	0.97	2026-03-29T08:48:05.909803Z	True
2026-03-29	Colorado Rockies	Miami Marlins	2.5	0.95	2026-03-29T12:57:31.487038Z	True
2026-03-29	Colorado Rockies	Miami Marlins	3.5	0.89	2026-03-29T11:02:23.646162Z	True
2026-03-29	Colorado Rockies	Miami Marlins	4.5	0.84	2026-03-29T11:32:55.40665Z	True
2026-03-29	Colorado Rockies	Miami Marlins	5.5	0.75	2026-03-29T16:21:41.379705Z	True
2026-03-29	Colorado Rockies	Miami Marlins	6.5	0.66	2026-03-29T16:26:04.478964Z	True
2026-03-29	Colorado Rockies	Miami Marlins	7.5	0.54	2026-03-29T16:54:02.263779Z	True
2026-03-29	Colorado Rockies	Miami Marlins	8.5	0.45	2026-03-29T16:44:37.456981Z	True
2026-03-29	Colorado Rockies	Miami Marlins	9.5	0.35	2026-03-29T16:18:42.555431Z	True
2026-03-29	Colorado Rockies	Miami Marlins	10.5	0.28	2026-03-29T16:51:28.210146Z	True
2026-03-29	Colorado Rockies	Miami Marlins	11.5	0.2	2026-03-29T16:46:51.235583Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	2.5	0.96	2026-03-29T16:47:18.202166Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	3.5	0.92	2026-03-29T16:47:18.202347Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	4.5	0.85	2026-03-29T16:16:00.147426Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	5.5	0.73	2026-03-29T15:18:33.090557Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	6.5	0.66	2026-03-29T16:51:21.176171Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	7.5	0.54	2026-03-29T16:54:09.532085Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	8.5	0.46	2026-03-29T16:59:23.093048Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	9.5	0.34	2026-03-29T16:51:28.602914Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	10.5	0.28	2026-03-29T16:16:38.600057Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	11.5	0.2	2026-03-29T16:16:47.759511Z	True
2026-03-29	Kansas City Royals	Atlanta Braves	12.5	0.17	2026-03-29T15:58:29.499554Z	True
2026-03-29	Los Angeles Angels	Houston Astros	2.5	0.96	2026-03-29T16:29:55.525777Z	True
2026-03-29	Los Angeles Angels	Houston Astros	3.5	0.92	2026-03-29T13:05:14.568254Z	True
2026-03-29	Los Angeles Angels	Houston Astros	4.5	0.88	2026-03-29T13:34:08.6055Z	True
2026-03-29	Los Angeles Angels	Houston Astros	5.5	0.79	2026-03-29T15:59:12.653089Z	True
2026-03-29	Los Angeles Angels	Houston Astros	6.5	0.74	2026-03-29T16:22:24.57139Z	True
2026-03-29	Los Angeles Angels	Houston Astros	7.5	0.63	2026-03-29T16:22:35.281174Z	True
2026-03-29	Los Angeles Angels	Houston Astros	8.5	0.54	2026-03-29T16:59:35.998916Z	True
2026-03-29	Los Angeles Angels	Houston Astros	9.5	0.44	2026-03-29T16:56:07.952077Z	True
2026-03-29	Los Angeles Angels	Houston Astros	10.5	0.37	2026-03-29T15:50:14.15083Z	True
2026-03-29	Los Angeles Angels	Houston Astros	11.5	0.26	2026-03-29T16:51:28.790965Z	True
2026-03-29	Los Angeles Angels	Houston Astros	12.5	0.22	2026-03-29T13:44:57.988374Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	3.5	0.88	2026-03-29T16:53:55.085836Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	4.5	0.89	2026-03-29T12:59:05.661078Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	5.5	0.79	2026-03-29T13:40:16.170184Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	6.5	0.73	2026-03-29T16:18:09.748136Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	7.5	0.6	2026-03-29T16:46:15.002789Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	8.5	0.54	2026-03-29T16:58:50.763946Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	9.5	0.42	2026-03-29T16:56:32.15377Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	10.5	0.34	2026-03-29T16:42:26.411851Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	11.5	0.24	2026-03-29T16:13:00.490847Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	12.5	0.19	2026-03-29T16:13:44.828271Z	True
2026-03-29	Minnesota Twins	Baltimore Orioles	13.5	0.15	2026-03-29T16:51:28.523403Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	2.5	0.96	2026-03-29T15:29:35.358039Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	3.5	0.92	2026-03-29T12:14:04.102551Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	4.5	0.83	2026-03-29T10:08:42.183379Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	5.5	0.73	2026-03-29T16:50:42.357474Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	6.5	0.64	2026-03-29T16:25:37.744166Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	7.5	0.5	2026-03-29T16:59:30.999967Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	8.5	0.42	2026-03-29T16:52:33.188178Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	9.5	0.33	2026-03-29T16:32:52.723656Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	10.5	0.27	2026-03-29T16:52:03.997988Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	11.5	0.19	2026-03-29T14:04:23.194677Z	True
2026-03-29	Pittsburgh Pirates	New York Mets	12.5	0.15	2026-03-29T00:17:10.934233Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	1.5	0.96	2026-03-29T05:00:18.911862Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	2.5	0.95	2026-03-29T05:37:57.501768Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	3.5	0.87	2026-03-29T16:58:20.208929Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	4.5	0.83	2026-03-29T13:04:47.271807Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	5.5	0.73	2026-03-29T14:13:42.816114Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	6.5	0.64	2026-03-29T16:23:26.965172Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	7.5	0.52	2026-03-29T16:56:51.590376Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	8.5	0.44	2026-03-29T16:59:07.194249Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	9.5	0.33	2026-03-29T16:58:16.224628Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	10.5	0.27	2026-03-29T16:58:28.328739Z	True
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	11.5	0.19	2026-03-29T03:28:41.167013Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	2.5	0.97	2026-03-29T15:29:01.932644Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	3.5	0.92	2026-03-29T15:05:39.205227Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	4.5	0.85	2026-03-29T16:53:21.345746Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	5.5	0.71	2026-03-29T15:14:52.957712Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	6.5	0.66	2026-03-29T16:52:26.491318Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	7.5	0.55	2026-03-29T16:59:01.605318Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	8.5	0.45	2026-03-29T16:59:49.621111Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	9.5	0.35	2026-03-29T16:32:54.537323Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	10.5	0.27	2026-03-29T16:01:03.821451Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	11.5	0.2	2026-03-29T16:52:40.728443Z	True
2026-03-29	Texas Rangers	Philadelphia Phillies	12.5	0.15	2026-03-29T16:51:29.147612Z	True
2026-03-29	Washington Nationals	Chicago Cubs	3.5	0.94	2026-03-29T10:45:44.165868Z	True
2026-03-29	Washington Nationals	Chicago Cubs	4.5	0.9	2026-03-29T16:52:03.984655Z	True
2026-03-29	Washington Nationals	Chicago Cubs	5.5	0.83	2026-03-29T14:41:12.113901Z	True
2026-03-29	Washington Nationals	Chicago Cubs	6.5	0.77	2026-03-29T14:40:47.405283Z	True
2026-03-29	Washington Nationals	Chicago Cubs	7.5	0.66	2026-03-29T15:29:29.383391Z	True
2026-03-29	Washington Nationals	Chicago Cubs	8.5	0.59	2026-03-29T16:54:20.356548Z	True
2026-03-29	Washington Nationals	Chicago Cubs	9.5	0.48	2026-03-29T16:58:41.931712Z	True
2026-03-29	Washington Nationals	Chicago Cubs	10.5	0.41	2026-03-29T16:59:19.005523Z	True
2026-03-29	Washington Nationals	Chicago Cubs	11.5	0.31	2026-03-29T15:50:13.341386Z	True
2026-03-29	Washington Nationals	Chicago Cubs	12.5	0.27	2026-03-29T12:37:22.416913Z	True
2026-03-29	Washington Nationals	Chicago Cubs	13.5	0.19	2026-03-29T15:59:35.145468Z	True
2026-03-30	Athletics	Atlanta Braves	3.5	0.95	2026-03-30T12:47:28.927205Z	True
2026-03-30	Athletics	Atlanta Braves	4.5	0.91	2026-03-30T12:31:16.57379Z	True
2026-03-30	Athletics	Atlanta Braves	5.5			False
2026-03-30	Athletics	Atlanta Braves	6.5	0.76	2026-03-30T13:26:29.877564Z	True
2026-03-30	Athletics	Atlanta Braves	7.5	0.65	2026-03-30T15:47:47.422581Z	True
2026-03-30	Athletics	Atlanta Braves	8.5	0.55	2026-03-30T16:59:36.207627Z	True
2026-03-30	Athletics	Atlanta Braves	9.5	0.44	2026-03-30T16:58:45.689582Z	True
2026-03-30	Athletics	Atlanta Braves	10.5	0.39	2026-03-30T04:17:17.765779Z	True
2026-03-30	Athletics	Atlanta Braves	11.5	0.3	2026-03-30T15:08:35.903532Z	True
2026-03-30	Athletics	Atlanta Braves	12.5	0.24	2026-03-30T05:15:42.346456Z	True
2026-03-30	Athletics	Atlanta Braves	13.5			False
2026-03-30	Boston Red Sox	Houston Astros	2.5	0.96	2026-03-30T16:59:03.669946Z	True
2026-03-30	Boston Red Sox	Houston Astros	3.5	0.91	2026-03-30T16:41:34.055158Z	True
2026-03-30	Boston Red Sox	Houston Astros	4.5	0.87	2026-03-30T07:49:55.740433Z	True
